Symbol,Name,Price,"Dopeler
ROE
(Ave.)","Dopeler
P/B","Dopeler
PE","Dopeler
Yield","Dopeler
Book
Value","Dopeler
EPS","Net
Liquidity/Share",Sector,Industry,"Assets
(billions,
SmartMoney)","Assets
(billions,
Yahoo)","Revenue
(billions,
SmartMoney)","Revenue
(billions,
Yahoo)","Assets
Ratio
(dB)","Revenue
Ratio
(dB)","Total
Diff.
(dB)","Dopeler
ROE (Y1)","Dopeler
ROE (Y2)","Dopeler
ROE (Y3)","Dopeler
ROE (Y4)"
CRAY,Cray Inc,14.5,-0.220033955755,None,None,None,-7.83021203762,-0.62084507881,-1.62176124952,Technology,Computer Manufacturing,0.283533,0.283099,0.263177,0.236046,0.00665277788773,0.472512866774,0.479165644662,-0.298444779769,-0.422566561841,0.370737185448,-0.529861666857
CACC,Credit Acceptance Corporation,89.78,None,None,None,None,None,None,-48.0270018694,Finance,Finance: Consumer Services,1.828407,1.758598,0.525192,0.525192,0.169063003911,0.0,0.169063003911,None,None,None,None
CREE,"Cree, Inc.",31.84,0.175612653975,1.27931108546,13.4586501964,0.074301656214,24.8883952949,2.00991841045,4.78921119041,Technology,Semiconductors,2.747498,2.747498,1.164658,1.164658,0.0,0.0,0.0,0.103600059376,0.188568740552,0.270847739881,0.139434076089
CRFN,"Crescent Financial Bancshares, Inc.",5.25,None,None,None,None,None,None,None,Finance,Major Banks,0.834658,0.834503,None,0.051016,0.00080658061012,None,None,None,None,None,None
CRESW,Cresud S.A.C.I.F. y A.,0.07,None,None,None,None,None,None,None,Consumer Non-Durables,Farming/Seeds/Milling,None,None,None,None,None,None,None,None,None,None,None
CRESY,Cresud S.A.C.I.F. y A.,8.33,0.267595541009,0.0440487490062,3.94939810637,0.253203139584,189.108662288,29.877798187,-109.669319582,Consumer Non-Durables,Farming/Seeds/Milling,10.397932,2.156444,3.457815,0.764369,6.8320878835,6.55498688588,13.3870747694,0.0635361263467,0.110562147649,-0.0220063250002,0.918290215041
CXPO,Crimson Exploration Inc.,2.74,0.0414888742055,12.8642302155,14.2078600497,0.0703835761683,0.212993700679,0.600544283662,-5.79244913594,Energy,Oil & Gas Production,0.436325,0.436326,0.106859,0.114358,-9.95345176673e-06,-0.294554457196,0.294564410648,0.00706157249159,-0.044248062566,-0.111985528836,0.315127515732
CROX,"Crocs, Inc.",13.22,0.673652845578,1.07915911693,10.8318302923,0.092320501062,12.2502787519,1.16576813458,0.592597406069,Consumer Non-Durables,Shoe Manufacturing,0.695453,0.695453,1.000903,1.000903,0.0,0.0,0.0,1.04698213423,0.868399508125,0.286108418304,0.493121321649
ATX,Cross (A.T.) Company,9.8,0.0279035987515,None,59.8120106094,0.0167190500672,-1.65314308453,0.2299273397,-3.95241648153,Consumer Durables,Consumer Specialties,0.155415,0.155415,0.174637,0.174637,0.0,0.0,0.0,0.0251655566037,0.0412912387177,-0.00856835738231,0.0537259570669
CCRN,"Cross Country Healthcare, Inc.",4.09,0.395470593003,0.915887259776,9.45317567615,0.105784556879,4.46561512495,0.686902737427,-2.40341224932,Technology,Professional Services,0.335909,0.33591,0.503986,0.503986,-1.29289133498e-05,0.0,1.29289133498e-05,0.287036653551,0.396599746201,1.20459517861,-0.306349206349
CRDS,"Crossroads Systems, Inc.",3.16,None,None,None,None,None,None,0.276643208396,Technology,Computer peripheral equipment,0.015351,0.015351,0.014987,0.014987,0.0,0.0,0.0,None,-0.0851760345893,-0.176622897221,None
XTXI,"Crosstex Energy, Inc.",12.69,-0.0285238269265,None,None,None,-33.1277311158,-0.992429833079,-23.203432785,Energy,Oil Refining/Marketing,1.962616,1.962616,2.013942,2.013942,0.0,0.0,0.0,-0.0103924104102,-0.048826509465,-0.0600966709238,0.00522028309307
XTEX,"Crosstex Energy, L.P.",14.74,-0.0239418145183,None,None,None,-23.5750605126,-0.591365683876,-17.6614036738,Energy,Oil Refining/Marketing,1.955331,1.955331,2.013942,2.013942,0.0,0.0,0.0,-0.00630910394135,-0.042573837632,-0.0546146705029,0.00773035400299
CRWS,"Crown Crafts, Inc.",5.9,2.72522279393,0.67492193323,7.0806761729,0.141229449784,8.74175176345,0.97342807162,-0.992528952756,Basic Industries,Textiles,0.044661,0.044661,0.085306,0.085306,0.0,0.0,0.0,2.97696551724,1.23884066088,3.79512893983,2.88995605775
CRWN,"Crown Media Holdings, Inc.",1.83,0.271411930315,None,185.093193078,0.00540268382305,-1.68903194702,0.0200980511301,-1.89001245833,Consumer Services,Television Services,0.958469,0.958469,0.323361,0.323361,0.0,0.0,0.0,-7.48091961931,5.66206739526,1.25690807296,1.64759187234
CRMB,"Crumbs Bake Shop, Inc.",2.95,None,None,None,None,None,None,-0.20392510501,Consumer Non-Durables,Food Chains,0.026367,0.026368,0.039882,0.039882,-0.000164708251429,0.0,0.000164708251429,None,None,None,None
CRMBU,"Crumbs Bake Shop, Inc.",2.71,None,None,None,None,None,None,None,Consumer Non-Durables,Food Chains,None,None,None,None,None,None,None,None,None,None,None
CRMBW,"Crumbs Bake Shop, Inc.",0.0843,None,None,None,None,None,None,None,Consumer Non-Durables,Food Chains,None,None,None,None,None,None,None,None,None,None,None
CSGS,"CSG Systems International, Inc.",18.91,1.00333294097,0.532773791117,6.45685388983,0.154874187501,35.4934876964,4.68044138762,-11.3109261798,Technology,EDP Services,0.814897,0.814897,0.734731,0.734731,0.0,0.0,0.0,0.546099131016,0.814196449508,1.31408528287,1.3389509005
CSPI,CSP Inc.,5.48,-0.042425550899,None,None,None,-3.6142859253,-0.0890785658726,-2.72350026658,Technology,EDP Services,0.043108,0.043108,0.073645,0.073645,0.0,0.0,0.0,0.154719525351,-0.303259827421,0.16637501519,-0.187536916716
CSRE,CSR plc,22.14,0.17396380175,0.155590576615,1.39828598441,0.715161283995,142.296535444,13.9689061071,2.60747437296,Technology,Semiconductors,0.740629,None,0.527231,None,None,None,None,-0.644151607346,0.366687119701,0.292936609968,0.680383084675
CTCM,"CTC Media, Inc.",8.41,3.71557534739,0.479742755952,4.91898122202,0.20329412837,17.5302282226,1.79496054259,-0.419377203261,Consumer Services,Broadcasting,0.893101,0.893101,0.76636,0.76636,0.0,0.0,0.0,2.4979885912,4.48412594293,3.66612392964,4.21406292578
CTIB,CTI Industries Corporation,5.17,-0.0327265037837,None,None,None,-10.1955656022,-0.353580150675,-6.65976409545,Basic Industries,Specialty Chemicals,0.033615,0.033616,0.047171,0.047171,-0.000129194711349,0.0,0.000129194711349,-0.0667340185657,0.0108514086263,0.00322209067929,-0.0782454958747
CTRP,"Ctrip.com International, Ltd.",19.51,2.42314355037,0.728440848343,6.99627210092,0.142933262969,26.7832316713,2.42140164344,2.56921523685,Miscellaneous,Business Services,1.550896,1.550911,0.542552,0.555781,-4.20040139732e-05,-0.104623270962,0.104665274976,2.46404580511,2.46913914884,2.56578186844,2.19360737909
CUNB,CU Bancorp (CA),12.09,None,None,None,None,None,None,None,Finance,Major Banks,0.802634,None,None,None,None,None,None,None,None,None,None
CBST,"Cubist Pharmaceuticals, Inc.",41.33,1.46712441174,0.861500685635,8.70703096421,0.114849712159,47.9744249647,5.13888947124,-3.41446974777,Consumer Durables,Major Pharmaceuticals,1.887455,1.887455,0.753972,0.753972,0.0,0.0,0.0,1.86229503468,2.0005697002,1.81666746176,0.188965450311
CUI,"CUI Global, Inc.",5.46,-0.841990273409,None,None,None,-4.06852997678,-0.229930231747,-1.76922765931,Consumer Services,Advertising,0.031978,0.031978,0.038938,0.038938,0.0,0.0,0.0,0.173454321747,0.144945309911,0.0648020654045,-3.7511627907
CPIX,Cumberland Pharmaceuticals Inc.,4.47,5.95470306016,0.451745082676,2.09694301702,0.476884680166,9.89496105529,0.686438306971,3.03057798558,Consumer Durables,Major Pharmaceuticals,0.095518,0.095518,0.051142,0.051143,0.0,-8.49185084652e-05,8.49185084652e-05,6.48200514139,2.22171387073,3.06971279373,12.0453804348
CMLS,Cumulus Media Inc.,2.26,-0.074957958902,None,None,None,-24.5715813869,-0.192671534784,-22.644866039,Consumer Services,Broadcasting,4.274249,4.040591,0.549544,0.549544,0.244149266014,0.0,0.244149266014,-0.0497946985836,0.133757292824,-0.0692277359864,-0.314566693861
CRIS,"Curis, Inc.",3.17,-0.982347608949,175.347578421,None,None,0.0180783791173,-0.0349763876197,0.367842255314,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.04818,0.04818,0.014762,0.014763,0.0,-0.000294187625449,0.000294187625449,-1.61930758988,-0.266871416871,-0.815605846299,-1.22760558274
CUTR,"Cutera, Inc.",9.6,-0.0720179684741,2.12611496303,None,None,4.51527794449,-0.0361788827582,4.87706677207,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.111353,0.111353,0.06029,0.06029,0.0,0.0,0.0,-0.95637280473,-1.57132943755,1.58151071026,0.65811965812
CVBF,CVB Financial Corporation,10.0598,None,None,None,None,None,None,None,Finance,Major Banks,6.482915,6.482915,None,0.303936,0.0,None,None,None,None,None,None
CVV,CVD Equipment Corporation,8.7199,0.111793121102,2.25337573362,31.5306119061,0.0317152106968,3.86970529145,0.225269710388,1.61700818757,Technology,Industrial Machinery/Components,0.038548,0.038549,0.030993,0.030994,-0.000112661836888,-0.000140124375092,0.00025278621198,0.359003357484,0.266959064327,-0.288999361489,0.110209424084
CYAN,Cyanotech Corporation,5.3,0.0344500160035,4.32380160019,51.1527115563,0.0195493057861,1.22577317141,0.0990026337152,0.235746834257,Consumer Durables,Specialty Chemicals,0.019038,0.019038,0.024631,0.024631,0.0,0.0,0.0,0.199359955475,-0.0152542372881,-0.0133616783997,-0.0329439757733
CYBX,"Cyberonics, Inc.",51.72,1.32350384535,1.96434747042,20.6377212172,0.0484549621287,26.3293540368,2.38685010115,2.46085302525,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.211908,0.211908,0.218502,0.218503,0.0,-1.98759502479e-05,1.98759502479e-05,2.86022998093,1.56997582595,0.00617283950617,0.857636735003
CYBE,CyberOptics Corporation,7.41,-0.105963412591,25.0895943466,None,None,0.295341562627,-0.17846469489,2.07998851152,Capital Goods,Electronic Components,0.062916,0.062916,0.061087,0.061087,0.0,0.0,0.0,0.747245609815,0.109028459274,-0.955484189723,-0.324643529728
CYBI,"Cybex International, Inc.",2.45,0.144095687943,1.8406777654,12.5285110714,0.0798179443908,1.33103145268,0.442540497431,-3.09437352163,Consumer Non-Durables,Recreational Products/Toys,0.084643,0.084643,0.140129,0.140129,0.0,0.0,0.0,0.0928252930614,0.278077287564,0.0398936724695,0.165586498675
CYCC,"Cyclacel Pharmaceuticals, Inc.",6.1135,-1.9629839565,None,None,None,-1642.57580845,-1.9474354254,-1623.1014542,Consumer Durables,Major Pharmaceuticals,0.025998,0.025998,0.000699,0.000699,0.0,0.0,0.0,-1.83284080076,-1.76444090094,-1.74034552846,-2.51430859584
CYCCP,"Cyclacel Pharmaceuticals, Inc.",4.3,None,None,None,None,None,None,None,Consumer Durables,Major Pharmaceuticals,None,None,None,None,None,None,None,None,None,None,None
CYMI,"Cymer, Inc.",87.87,0.147868555615,5.21976554493,59.3389184187,0.0168523462619,16.8340894325,1.43975410982,2.43654833425,Technology,Industrial Machinery/Components,0.927744,0.927744,0.594212,0.594212,0.0,0.0,0.0,0.408346394709,0.19590386851,0.0671395535155,-0.0799155942735
CYNO,"Cynosure, Inc.",22.08,0.313628159659,2.20163576454,26.0067156225,0.038451606674,10.0289068499,0.752877319386,2.50013365606,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,0.15158,0.15158,0.110602,0.110602,0.0,0.0,0.0,0.124995973587,0.177568077649,-0.00512545763015,0.957074045032
CY,Cypress Semiconductor Corporation,9.83,0.0770385775955,1.97619347279,17.2535634087,0.0579590416376,4.97420932482,0.669435200549,-1.72014268067,Technology,Semiconductors,0.81009,0.81009,0.995204,0.995204,0.0,0.0,0.0,0.125729233298,0.136847409119,-0.0242096359383,0.0697873039029
CYTK,"Cytokinetics, Incorporated",0.67,-1.55106401459,None,None,None,-2.31305631646,-0.26250220673,0.31196575084,Consumer Durables,Major Pharmaceuticals,0.052773,0.052773,0.004,0.004,0.0,0.0,0.0,-1.99214425032,-2.00211740839,0.235513689241,-2.44550808888
CYTX,Cytori Therapeutics Inc,3.9902,-3.43654031177,None,None,None,-5.74536155793,-0.566605081419,-0.0793107437434,Health Care,Medical/Dental Instruments,0.051534,0.051534,0.009996,0.009996,0.0,0.0,0.0,-3.89939765516,-2.95606978435,-2.80965171864,-4.08104208895
CYTXW,Cytori Therapeutics Inc,1.97,None,None,None,None,None,None,None,Health Care,Medical/Dental Instruments,None,None,None,None,None,None,None,None,None,None,None
CYTR,CytRx Corporation,1.98,-24.3874097405,None,None,None,-2.70963143375,-0.344756505523,0.73793362148,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),0.037854,0.037854,0.00025,0.00025,0.0,0.0,0.0,-41.7457286432,-43.7786786787,-4.23990825688,-7.78532338308
DAEG,Daegis Inc,1.25,0.216544515965,None,31.0800014734,0.0321750306497,-0.885034925698,0.101282484652,-1.89785977222,Technology,Computer Software: Prepackaged Software,0.041869,0.041869,0.043469,0.043469,0.0,0.0,0.0,0.809254121103,-0.478366637706,-0.765063401836,1.3003539823
DJCO,Daily Journal Corp. (S.C.),89.48,0.619958560561,0.790059041734,7.01656638943,0.14251985152,113.257358341,7.96979636368,33.559394704,Consumer Services,Newspapers/Magazines,0.090816,0.090816,0.034513,0.034513,0.0,0.0,0.0,0.710355443605,0.66358650946,0.610327860085,0.495564429096
DAKT,"Daktronics, Inc.",10.66,0.163397445342,1.82903294104,16.4618305318,0.0607465857498,5.82821651857,0.747742216023,-1.64920564166,Consumer Durables,Miscellaneous manufacturing industries,0.315967,0.315967,0.489526,0.489526,0.0,0.0,0.0,0.027313565947,0.174230375123,0.150836986261,0.301208854039
DARA,"DARA Biosciences, Inc.",0.832,-35.2548429096,None,None,None,-3.5107357454,-0.352603224014,0.0152964947387,Consumer Durables,Major Pharmaceuticals,0.001852,0.001852,0.0,None,0.0,None,None,-26.7105263158,-32.4417721519,-20.2,-61.6670731707
DAIO,Data I/O Corporation,1.58,0.33137232296,0.312846883539,-0.307049861498,-3.25680003606,5.05039392475,0.336700993144,1.68338399331,Capital Goods,Electrical Products,0.031345,0.031345,0.026666,0.026666,0.0,0.0,0.0,0.253348729792,0.436784423458,0.224860574861,0.410495563731
DTLK,Datalink Corporation,8.28,0.563617481713,None,46.9057013669,0.0213193699456,-5.6830916444,0.37834511003,-9.46654274471,Technology,EDP Services,0.277951,0.277951,0.380027,0.380027,0.0,0.0,0.0,1.90543800672,-0.182738803012,-0.00737438371971,0.539145106862
DRAM,Dataram Corporation,0.48,-0.364198284706,None,None,None,-4.34068680511,-0.428191993218,-0.0587668729362,Technology,Electronic Components,0.01143,0.01143,0.036079,0.036079,0.0,0.0,0.0,-0.192103264996,-0.266838665291,-0.473659373659,-0.524191834876
DWCH,Datawatch Corporation,15.0,0.645640554336,None,None,None,None,None,-0.692732556947,Technology,Computer Software: Prepackaged Software,0.022805,0.013134,0.026006,0.017885,2.39633064625,1.62584613727,4.02217678352,0.439675383228,0.638830032243,0.850687529635,0.653369272237
DWSN,Dawson Geophysical Company,23.24,-0.0143806766276,None,None,None,None,None,-2.09839692336,Energy,Oil & Gas Production,0.279175,0.264824,0.319274,0.333279,0.229191837885,-0.186443961951,0.415635799836,-0.0818964007573,-0.0301446515869,-0.0933311186779,0.147849464512
DSTI,"DayStar Technologies, Inc.",1.24,-0.499949710901,None,None,None,-51.5994653972,-4.70046305877,-4.59483480951,Technology,Semiconductors,0.014103,0.014104,0.0,None,-0.000307933833506,None,None,-0.138448651365,-0.155145043938,-0.498700621442,-1.20750452686
TRAK,"DealerTrack Holdings, Inc.",26.4,1.74209520968,1.37588129411,13.3986728151,0.0746342577208,19.187701812,2.12209252857,-2.03322347374,Technology,EDP Services,0.660353,0.660353,0.353294,0.353294,0.0,0.0,0.0,1.35240196989,1.41925602419,1.41831475315,2.77840809147
DECK,Deckers Outdoor Corporation,42.34,3.73562327476,0.29310988988,2.98776366949,0.334698493797,144.450943015,14.5618228197,-1.16728518223,Consumer Non-Durables,Shoe Manufacturing,1.146196,1.146196,1.377158,1.377283,0.0,-0.000394176606252,0.000394176606252,1.29754956286,3.77105147827,5.49295377302,4.38093828489
DEER,"Deer Consumer Products, Inc.",2.26,0.365859794842,0.305227032808,3.18743684621,0.313731706148,7.40432450957,0.755123203034,-0.146907520778,Consumer Durables,Home Furnishings,0.204403,0.204403,0.226748,0.226749,0.0,-1.91531358267e-05,1.91531358267e-05,0.507556448628,0.667684186367,0.0427917620137,0.245406782359
DHRM,Dehaier Medical Systems Limited,1.82,-0.347946076786,None,None,None,-4.15471183371,-0.392595366378,-0.228758169935,Health Care,Medical/Dental Instruments,0.034977,0.034978,0.021639,0.021639,-0.000124163957382,0.0,0.000124163957382,-0.622518765638,-1.18832059056,0.706675938804,-0.287620889749
DFRG,"Del Frisco&#39;s Restaurant Group, Inc.",14.64,None,None,None,None,None,None,None,Consumer Services,Restaurants,None,None,None,None,None,None,None,None,None,None,None
DCTH,"Delcath Systems, Inc.",1.461,-81.3845805144,None,None,None,-51.3663982964,-5.16543752735,0.287976977186,Health Care,Medical/Dental Instruments,0.035241,0.035241,0.0,None,0.0,None,None,-17.4259156236,-44.2080586081,-151.737681159,-112.166666667
DLIA,dELIA*s Inc.,1.18,-0.302174997704,None,None,None,-10.0074451978,-0.922469374363,-0.78275145421,Consumer Services,Catalog/Specialty Distribution,0.115336,0.115336,0.217152,0.217152,0.0,0.0,0.0,-0.0618657387836,-0.277759395471,-0.644016676438,-0.225058180126
DELL,Dell Inc.,10.06,0.881190027232,0.769408086454,8.79713525752,0.113673368742,13.0749860537,2.50650463617,-11.990060308,Technology,Computer Manufacturing,44.533,44.533,62.257,62.071,0.0,0.0129944717037,0.0129944717037,1.22691901036,0.906878761823,0.89711751663,0.493844820113
DGAS,"Delta Natural Gas Company, Inc.",19.91,-0.00777581517343,None,None,None,-18.0942109944,-0.246771770669,-15.6264932877,Public Utilities,Oil & Gas Production,0.182895,0.182895,0.074078,0.074078,0.0,0.0,0.0,-0.0206656291832,-0.0107702401003,0.0043492226003,-0.00401661401052
DNDN,Dendreon Corporation,4.44,-1.54248451398,None,None,None,-32.4648758844,-3.17505738678,-0.714302016527,Consumer Durables,Major Pharmaceuticals,1.001491,1.001491,0.341613,0.341613,0.0,0.0,0.0,-0.924351358524,-2.15439709187,-1.65245148759,-1.43873811792
DENN,Denny&#39;s Corporation,4.82,-0.0601114528976,None,None,None,-6.61150615086,-0.226913564664,-4.34237050421,Consumer Services,Restaurants,0.411137,0.350501,0.538534,0.538534,0.692973012091,0.0,0.692973012091,-0.164855043633,0.00158414471307,-0.0220945312658,-0.0550803814049
XRAY,DENTSPLY International Inc.,39.53,0.407842629273,3.01816321306,18.0626240044,0.0553629417164,13.0973698934,3.27841532636,-19.6867833702,Health Care,Medical/Dental Instruments,4.755398,4.755398,2.537718,2.537718,0.0,0.0,0.0,0.329519090681,0.399545313745,0.437323647773,0.464982464895
DEPO,"Depomed, Inc.",6.02,1.62745990808,1.86595480422,20.2239033281,0.0494464388886,3.2262303387,0.273258614802,0.493644190679,Consumer Durables,Major Pharmaceuticals,0.164372,0.164372,0.132973,0.132973,0.0,0.0,0.0,6.47681849082,-0.365767773568,0.117489859222,0.281299055853
DSCI,"Derma Sciences, Inc.",11.34,-0.145483893867,None,None,None,-0.178035091329,-0.105257633709,0.874541245763,Health Care,Medical/Dental Instruments,0.058623,0.058624,0.06263,0.06263,-7.40819776907e-05,0.0,7.40819776907e-05,-0.0635195594815,-0.0831207318645,0.294035900405,-0.729331184529
